instrument_key,exchange_token,Symbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_EQ|INE404A01024,6018,ABSLAMC,ADIT BIRL SUN LIF AMC LTD,878.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE783X01023,2799,CHEMFAB,CHEMFAB ALKALIS LIMITED,790.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE349Y01013,17140,IDEAFORGE,IDEAFORGE TECHNO LTD,500.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE600K01018,1315,GALAXYSURF,GALAXY SURFACTANTS LTD,2591,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE572J01011,11435,SPANDANA,SPANDANA SPHOORTY FIN LTD,306.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE545U01014,2263,BANDHANBNK,BANDHAN BANK LIMITED,181.43,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE576I01022,15266,JKIL,JKUMAR INFR.LTD.,731.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE528A01020,17357,GKWLIMITED,GKW LIMITED,1817.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE917H01012,14582,SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,670.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE750C01026,10579,MARKSANS,MARKSANS PHARMA LIMITED,237.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE998I01010,17333,MHRIL,MAHINDRA HOLIDAYS LTD,367.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE666E01020,15420,ACL,ANDHRA CEMENTS LIMITED,68.06,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF082J01028,16819,QNIFTY,QUANTUM NIFTY 50 ETF,2750.76,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE616Z01012,18131,YASHO,YASHO INDUSTRIES LIMITED,1947.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE152A01029,3475,THERMAX,THERMAX LTD,3869.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE511C01022,11403,POONAWALLA,POONAWALLA FINCORP LTD,446.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE635Q01029,4391,GULFOILLUB,GULF OIL LUB. IND. LTD.,1234.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE841B01017,16933,INDBANK,INDBANK MERCH BANK,34.28,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE063P01018,913,EQUITASBNK,EQUITAS SMALL FIN BNK LTD,62.64,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE276A01018,1100,GARFIBRES,GARWARE TECH FIBRES LTD,936.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE421A01028,10,ABAN,ABAN OFFSHORE LTD.,50.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE529D01014,15219,PATINTLOG,PATEL INT. LOG. LTD,17.7,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE290S01011,5407,CARTRADE,CARTRADE TECH LIMITED,1962.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE150B01039,4487,ALKYLAMINE,ALKYL AMINES CHEM. LTD,2233,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE137I01015,6543,GRPLTD,GRP LIMITED,2535.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE919H01018,19235,IMFA,INDIAN METALS & FERRO,760.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE382T01030,10865,GVPTECH,GVP INFOTECH LIMITED,10.17,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF200KA16D8,17272,SETFGOLD,SBI-ETF GOLD,86.41,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE249Z01020,509,MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,2919.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE737B01033,4953,ADROITINFO,ADROIT INFOTECH LIMITED,11.19,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE398B01018,8998,UMIYA-MRO,UMIYA BUILDCON LIMITED,82.12,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE213C01025,13880,BANCOINDIA,BANCO PRODUCTS (I) LTD,644.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0JVO01026,25800,GARUDA,GARUDA CONSTRUCT N ENG L,188.64,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0DD101019,2431,RAILTEL,RAILTEL CORP OF IND LTD,402.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE295F01017,2716,BUTTERFLY,BTRFLY GANDHI APPL LTD,768.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE667G01023,11794,SAKSOFT,SAKSOFT LIMITED,226.24,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE087H01022,12026,RENUKA,SHREE RENUKA SUGARS LTD,31.55,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE855R01021,13580,RADIANTCMS,RADIANT CASH MGMT SER LTD,58.55,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE306A01021,308,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,25.84,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE08LI01020,5359,KRSNAA,KRSNAA DIAGNOSTICS LTD,856.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE335W01016,21399,GANGESSECU,GANGES SECURITIES LIMITED,166.75,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE09EO04017,12121,AARTISURF,AARTI SURFACTANTS LIMITED,0,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE343H01029,13332,SOLARINDS,SOLAR INDUSTRIES (I) LTD,14826,,,1,1,EQUITY,,NSE_EQ
NSE_EQ|INE985W01018,11155,CREATIVE,CREATIVE NEWTECH LIMITED,654.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE732A01036,18581,KIRLOSBROS,KIRLOSKAR BROTHERS LTD,2069.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE930P13013,23687,ANURAS,ANUPAM RASAYAN INDIA LTD,0,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE191H01014,13147,PVRINOX,PVR INOX LIMITED,1019.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF082J01408,15330,QGOLDHALF,QUANTUM GOLD FUND,83.59,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0OAF01028,23621,JNKINDIA,JNK INDIA LIMITED,337.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE054A01027,3703,VIPIND,VIP INDUSTRIES LTD,460.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE094J01016,527,UTIAMC,UTI ASSET MNGMT CO LTD,1469.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE424C01010,9294,GINNIFILA,GINNIFILAMENTS LTD.,47.83,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE530B01024,11809,IIFL,IIFL FINANCE LIMITED,533.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE840M01016,29050,ZUARI,ZUARI AGRO CHEMICALS LTD,218.3,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE922K01024,20556,INDIASHLTR,INDIA SHELTER FIN CORP L,959.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE758T01015,5097,ETERNAL,ETERNAL LIMITED,302.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE059B01024,3162,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,314.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE154A01025,1660,ITC,ITC LTD,414.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE734N01019,4843,SNOWMAN,SNOWMAN LOGISTICS LTD.,58.06,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE566K01011,18479,ISFT,INTRASOFT TECH. LTD,105.14,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE455K01017,9590,POLYCAB,POLYCAB INDIA LIMITED,6885,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE0R6Z01013,23402,SRM,SRM CONTRACTORS LIMITED,482.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE933K01021,19531,BAJAJCON,BAJAJ CONSUMER CARE LTD,242.55,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE406A01037,275,AUROPHARMA,AUROBINDO PHARMA LTD,1117.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE658T01017,1923,WEALTH,WEALTH FRST PORT. MG. LTD,1231,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE387A01021,3345,SUNDRMFAST,SUNDRAM FASTENERS LTD,1017.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE703B01027,13451,RATNAMANI,RATNAMANI MET & TUB LTD.,2784.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE217L01019,7200,SHRIRAMPPS,SHRIRAM PROPERTIES LTD,100.19,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE244A01016,4279,DENORA,DE NORA INDIA LIMITED,942.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE07O001026,2792,EASEMYTRIP,EASY TRIP PLANNERS LTD,10.42,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE953R01016,25312,PNGJL,P N GADGIL JEWELLERS LTD,597,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE101A01026,2031,M&M,MAHINDRA & MAHINDRA LTD,3268.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE04AK01028,6792,SBC,SBC EXPORTS LIMITED,16.97,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE208A01029,212,ASHOKLEY,ASHOK LEYLAND LTD,124.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE866R01028,21726,MATRIMONY,MATRIMONY.COM LIMITED,520.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE750M01017,27008,HEXATRADEX,HEXA TRADEX LIMITED,185.1,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE303R01014,2955,KALYANKJIL,KALYAN JEWELLERS IND LTD,611.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0V7W01012,28879,CARRARO,CARRARO INDIA LIMITED,490.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE949H01023,18226,MANINFRA,MAN INFRA LTD,182.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0KL801015,11895,DCXINDIA,DCX SYSTEMS LIMITED,271.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE353K01014,19299,ITDC,INDIA TOUR. DEV. CO. LTD.,603.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE287B01021,3324,SUBROS,SUBROS LIMITED,866.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE052A01021,24969,WINDMACHIN,WINDSOR MACHINES LIMITED,353.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE148O01028,9599,DELHIVERY,DELHIVERY LIMITED,444.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE331A01037,2043,RAMCOCEM,THE RAMCO CEMENTS LIMITED,1189.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE559D01011,13900,CREST,CREST VENTURES LIMITED,385.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE060X01026,8146,DEVIT,DEV INFO TECHNOLOGY LTD,116.07,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE090A01021,4963,ICICIBANK,ICICI BANK LTD.,1488.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE472A01039,8311,BLUESTARCO,BLUE STAR LIMITED,1749.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE155G01029,11430,NDTV,NDTV LTD,147.33,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01KJ4,756086,GROWWMOM50,GROWWAMC - GROWWMOM50,10.75,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE628A01036,11287,UPL,UPL LIMITED,727.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE112F01022,6407,LAMBODHARA,LAMBODHARA TEXTILES LTD.,138.56,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE159A01016,1153,GLAXO,GLAXOSMITHKLINE PHARMA LT,3131.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE035801013,13690,SAH,SAH POLYMERS LIMITED,119.45,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE748C01038,6232,3IINFOLTD,3I INFOTECH LIMITED,24.13,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE07U701015,19597,IRMENERGY,IRM ENERGY LIMITED,297.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01LB9,758300,GROWWLOVOL,GROWWAMC - GROWWLOVOL,10.11,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01LA1,756827,GROWWSLVR,GROWWAMC - GROWWSLVR,115.29,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE460H01021,21091,STARCEMENT,STAR CEMENT LIMITED,235.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01LL8,758697,GROWWNIFTY,GROWWAMC - GROWWNIFTY,10.06,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01LI4,757814,GROWWNET,GROWWAMC - GROWWNET,10.53,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE298G01027,17307,AJMERA,AJMERA REALTY & INF I LTD,892.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE070D01027,5143,JAICORPLTD,JAI CORP LIMITED,107.36,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE197A01024,1802,JYOTISTRUC,JYOTI STRUCTURES LTD,17.76,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE787D01026,335,BALKRISIND,BALKRISHNA IND. LTD,2740.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE040H01021,12018,SUZLON,SUZLON ENERGY LIMITED,65.98,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE09XN01023,24715,AKUMS,AKUMS DRUGS AND PHARMA L,540.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC18O0,13143,GSEC10IETF,ICICIPRAMC - ICICI10GS,258.97,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE797H01018,14607,TGBHOTELS,TGB BANQUETS&HOTELS LTD,12.95,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC18W3,24533,OILIETF,ICICIPRAMC - OILIETF,11.78,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE02NC01014,6579,FINOPB,FINO PAYMENTS BANK LTD,279.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC18V5,17808,QUAL30IETF,ICICIPRAMC - ICICIQTY30,21.29,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC18U7,11386,PVTBANIETF,ICICIPRAMC - ICICIBANKP,28.13,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE041025011,9383,EMBASSY,EMBASSY OFFICE PARKS REIT,403.71,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE792Z01011,11050,SIRCA,SIRCA PAINT INDIA LIMITED,418.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE142Z01019,2972,ORIENTELEC,ORIENT ELECTRIC LIMITED,218.86,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE018A01030,11483,LT,LARSEN & TOUBRO LTD.,3484.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF277KA1984,21428,TATSILV,TATAAML-TATSILV,11.34,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE477B01010,15214,DVL,DHUNSERI VENTURES LIMITED,360.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC19O8,13198,COMMOIETF,ICICIPRAMC - ICICICOMMO,90.47,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE124E01020,6803,STEELCAS,STEELCAST LIMITED,1217,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC19V3,5306,FMCGIETF,ICICIPRAMC - ICICIFMCG,59.45,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC19U5,21254,LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,22.03,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE999A01023,1949,KSB,KSB LIMITED,884.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE692B01014,2313,MURUDCERA,MURUDESHWAR CERAMICS LTD,45.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE760F01028,9116,INDOAMIN,INDO AMINES LIMITED,158.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE092T01019,11184,IDFCFIRSTB,IDFC FIRST BANK LIMITED,72.7,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE001B01026,10577,KRBL,KRBL LIMITED,409.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE700A01033,3637,JUBLPHARMA,JUBILANT PHARMOVA LTD,1196.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE416D01022,19265,BLISSGVS,BLISS GVS PHARMA LTD,156.84,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE034D01049,14101,PTL,PTL ENTERPRISES LTD,40.24,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE347G01014,11351,PETRONET,PETRONET LNG LIMITED,306.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE103A01014,2283,MRPL,MRPL,155.89,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE067A01029,760,CGPOWER,CG POWER AND IND SOL LTD,682.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE486R01017,22846,GPTHEALTH,GPT HEALTHCARE LIMITED,166.21,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE792B01012,11496,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,28.12,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE438A01022,163,APOLLOTYRE,APOLLO TYRES LTD,457.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0GSL01024,7376,HPAL,HP ADHESIVES LIMITED,50.55,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE260D01016,10637,OLECTRA,OLECTRA GREENTECH LIMITED,1327.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE341R01014,6227,DTIL,DHUNSERI TEA & IND. LTD.,197.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE794A01010,2406,NEULANDLAB,NEULAND LAB LTD.,13717,,,1,1,EQUITY,,NSE_EQ
NSE_EQ|INE308A01027,14448,NAHARPOLY,NAHAR POLY FILMS LIMITED,335.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE00VM01036,10227,MANORAMA,MANORAMA INDUSTRIES LTD,1588.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0AJG01018,701,HEMIPROP,HEMISPHERE PROP IND LTD,133.95,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE185H01016,13162,CELEBRITY,CELEBRITY FASHIONS LTD,13.62,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE211R01019,10473,POWERMECH,POWER MECH PROJECTS LTD.,3196.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE131B01039,24225,RELAXO,RELAXO FOOT LTD.,495.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF109K012R6,29553,NIFTYIETF,ICICI PRUD NIFTY ETF,282.08,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0S2G01011,25203,BALAJEE,SHREE TIRUPATI BALAJEE L,46.21,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE423A01024,25,ADANIENT,ADANI ENTERPRISES LIMITED,2614.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE524B01027,14116,GANDHITUBE,GANDHI SPL. TUBES LTD,774,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0NVI01020,19801,TRANSTEEL,TRANSTEEL SEATING TECH L,144.6,,,0.05,2000,EQUITY,,NSE_EQ
NSE_EQ|INE497D01022,17541,DAMODARIND,DAMODAR INDUSTRIES LTD,38.58,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE144Z01023,6943,TARSONS,TARSONS PRODUCTS LIMITED,382.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE275D01022,19867,AMNPLST,AMINES & PLASTICIZERS LTD,237.24,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE982B01027,19761,ADFFOODS,ADF FOODS LIMITED,273.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE14LE01019,756843,ABLBL,ADITYA BIRLA LIFES BRAN L,151.55,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE777F01014,22947,EXICOM,EXICOM TELE SYSTEMS LTD,170.2,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE020801028,8163,SPENCERS,SPENCER S RETAIL LIMITED,61.54,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE626A01014,3018,SAURASHCEM,SAURASHTRA CEMENT LIMITED,107.14,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE259A01022,15141,COLPAL,COLGATE PALMOLIVE LTD.,2285.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0CJD01011,27084,KMEW,KNOWLEDGE MARINE & EN W L,1772.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE809I01019,15278,ONMOBILE,ONMOBILE GLOBAL LTD.,54.24,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE07Y701011,18457,POWERINDIA,HITACHI ENERGY INDIA LTD,19870,,,5,1,EQUITY,,NSE_EQ
NSE_EQ|INE01JE01028,1334,MARINE,MARINE ELECTRICAL (I) LTD,195.82,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE765G01017,21770,ICICIGI,ICICI LOMBARD GIC LIMITED,1936.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE257A01026,438,BHEL,BHEL,251.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE532F01054,15119,EDELWEISS,EDELWEISS FIN SERV LTD,113.16,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0HR601026,29098,DDEVPLSTIK,DDEV PLASTIKS IND LTD,324.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE250K01012,17851,DLINKINDIA,D-LINK INDIA LTD,516.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE317F01035,15409,NESCO,NESCO LTD.,1276.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE505C01016,13941,PRAENG,PRAJAY ENG. SYN. LTD.,20.63,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE917M01012,18086,DBL,DILIP BUILDCON LIMITED,478.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE485A01015,619,CENTENKA,CENTURY ENKA LTD,528.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE189B01011,19,STYRENIX,STYRENIX PERFORMANCE LTD,3159.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE834I01025,425,KHADIM,KHADIM INDIA LIMITED,292.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE284A01012,955,ESABINDIA,ESAB INDIA LTD,5780.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE552D01024,10238,CONFIPET,CONFIDENCE PETRO IND LTD.,54.15,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE613A01020,2816,RALLIS,RALLIS INDIA LTD,357.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE801L01010,6068,AIROLAM,AIRO LAM LIMITED,115.31,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE283H01019,13182,ROHLTD,ROYAL ORCHID HOTELS LTD,435.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF579M01BB5,30105,GOLD360,360ONEAMC - GOLD360,99.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF579M01BC3,756150,SILVER360,360ONEAMC - SILVER360,115.39,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0TO701015,28687,MAMATA,MAMATA MACHINERY LIMITED,486.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE289B01019,1139,GICHSGFIN,GIC HOUSING FINANCE LTD,191.34,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE201A01024,13796,MANALIPETC,MANALI PETROCHEMICALS LT,76.18,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE864X01013,16900,DPWIRES,D P WIRES LIMITED,228.68,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE774D01024,13285,M&MFIN,M&M FIN. SERVICES LTD,259.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE227J01012,758558,KALPATARU,KALPATARU LIMITED,417.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE206F01022,23553,AIIL,AUTHUM INVEST & INFRA LTD,2889,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE948A01012,5428,TRIGYN,TRIGYN TECHNOLOGIES LTD,81.85,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE689W01016,16045,PRINCEPIPE,PRINCE PIPES FITTINGS LTD,353.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE02L001032,24014,BOROSCI,BOROSIL SCIENTIFIC LTD,178.28,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0N5801013,16454,DENTALKART,VASA DENTICITY LIMITED,614.2,,,0.05,250,EQUITY,,NSE_EQ
NSE_EQ|INE414D01027,6164,BHAGCHEM,BHAGIRADHA CHEM & INDS L,309.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE790G01031,17756,SHILPAMED,SHILPA MEDICARE LTD,913.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE424H01027,13404,SUNTV,SUN TV NETWORK LIMITED,592.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE536A01023,13560,GRINDWELL,GRINDWELL NORTON LIMITED,1758.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE871K01015,19211,HMVL,HINDUSTAN MEDIA VENT LTD,88.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE006Z01016,2814,ARVEE,ARVEE LABORATORIES I LTD,171.82,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE910C01018,11369,TTKHLTCARE,TTK HEALTHCARE LIMITED,1353.2,,,0.1,1,EQUITY,,NSE_EQ
